plyrId,avgPick,draftCnt,totDrafts,pprFlg,year,firstNm,lastNm,pos,tm,adpRank,adpPlyrId,passTd,passYds,passInt,pass2pt,rushTd,rushYds,rush2pt,recTd,recYds,rec2pt,recRec,kRetTd,pRetTd,fumRecTd,fumLost,totScore,scoreRank
7813,172.6,1321,3373,1,2016,Alex,Smith,QB,KCC,178.0,7813,15,3502,8,1,5,134,0,0,3,0,1,0,0,0,4,250.78,38.0
9064,173.43,1691,3373,1,2016,Joe,Flacco,QB,BAL,179.0,9064,20,4317,15,3,2,53,0,0,0,0,0,0,0,0,3,287.98,29.0
12181,174.2,1277,3373,1,2016,Nelson,Agholor,WR,PHI,180.0,12181,0,0,0,0,0,14,0,2,365,1,36,0,0,0,0,87.9,181.0
9250,174.86,2235,3373,1,2016,Pierre,Garcon,WR,WAS,181.0,9250,0,0,0,0,0,0,0,3,1041,0,79,0,0,0,0,201.1,71.0
12159,175.05,1645,3373,1,2016,Javorius,Allen,RB,BAL,182.0,12159,0,0,0,0,0,34,0,0,15,0,3,0,0,0,0,7.9,268.0
10303,175.56,2017,3373,1,2016,Shane,Vereen,RB,NYG,183.0,10303,0,0,0,0,1,158,0,0,94,0,11,0,0,0,2,38.2,228.0
12610,176.2,867,3373,1,2016,Carson,Wentz,QB,PHI,184.0,12610,16,3782,14,1,2,150,1,0,7,0,1,0,0,0,3,265.98,33.0
12669,176.3,893,3373,1,2016,Malcolm,Mitchell,WR,NEP,185.0,12669,0,0,0,0,0,0,0,4,401,0,32,0,0,0,0,96.1,173.0
12098,179.52,1719,3373,1,2016,Charcandrick,West,RB,KCC,186.0,12098,0,0,0,0,1,293,0,2,188,0,28,0,0,0,0,94.1,175.0
12636,180.53,1127,3373,1,2016,Wendell,Smallwood,RB,PHI,187.0,12636,0,0,0,0,1,312,0,0,55,0,6,1,0,0,1,52.7,212.0
10500,180.73,1311,3373,1,2016,Terrelle,Pryor,WR,CLE,188.0,10500,0,41,0,0,1,21,0,4,1007,1,77,0,0,0,0,213.44,62.0
8252,180.84,1340,3373,1,2016,Jay,Cutler,QB,CHI,189.0,8252,4,1059,5,0,0,24,0,0,0,0,0,0,0,0,2,66.76,203.0
10312,182.05,1693,3373,1,2016,Kyle,Rudolph,TE,MIN,190.0,10312,0,0,0,0,0,0,0,7,840,0,83,0,0,0,0,209.0,65.0
12731,182.68,827,3373,1,2016,Eli,Rogers,WR,PIT,191.0,12731,0,0,0,0,0,6,0,3,594,0,48,0,0,0,0,126.0,142.0
8673,183.13,1867,3373,1,2016,Ted,Ginn Jr.,WR,CAR,192.0,8673,0,0,0,0,0,98,0,4,752,0,54,0,0,0,2,159.0,113.0
11227,186.46,1325,3373,1,2016,Kenny,Stills,WR,MIA,195.0,11227,0,0,0,0,0,0,0,9,726,0,42,0,0,0,0,168.6,106.0
9078,186.59,1872,3373,1,2016,Chris,Johnson,RB,ARI,196.0,9078,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,15.5,254.0
12630,186.79,779,3373,1,2016,Kenyan,Drake,RB,MIA,197.0,12630,0,0,0,0,2,179,0,0,46,0,9,1,0,0,0,49.5,215.0
11211,187.86,1383,3373,1,2016,Terrance,Williams,WR,DAL,198.0,11211,0,0,0,0,0,0,0,4,594,0,44,0,0,0,1,125.4,144.0
12651,188.0,1019,3373,1,2016,Braxton,Miller,WR,HOU,199.0,12651,0,0,0,0,0,0,0,1,99,0,15,0,0,0,0,30.9,239.0
12887,188.67,641,3373,1,2016,Rob,Kelley,RB,WAS,200.0,12887,0,0,0,0,6,704,0,1,82,0,12,0,0,0,0,132.6,137.0
10352,188.81,1421,3373,1,2016,Jordan,Cameron,TE,MIA,201.0,10352,0,0,0,0,0,0,0,6,686,0,66,0,0,0,1,168.6,106.0
12612,189.39,772,3373,1,2016,Paxton,Lynch,QB,DEN,202.0,12612,2,497,1,0,0,25,0,0,0,0,0,0,0,0,0,32.38,238.0
11257,189.55,1523,3373,1,2016,Vance,McDonald,TE,SFO,203.0,11257,0,0,0,0,0,0,0,4,391,0,24,0,0,0,0,87.1,182.0
12677,190.28,732,3373,1,2016,Austin,Hooper,TE,ATL,205.0,12677,0,0,0,0,0,0,0,3,271,0,19,0,0,0,0,64.1,206.0
12532,191.5,1156,3373,1,2016,Will,Tye,TE,NYG,206.0,12532,0,0,0,0,0,0,0,0,44,0,6,0,0,0,0,10.4,263.0
6982,192.0,1556,3373,1,2016,Anquan,Boldin,WR,DET,207.0,6982,0,0,0,0,0,0,0,1,82,0,8,0,0,0,1,20.2,250.0
10432,194.54,1190,3373,1,2016,Virgil,Green,TE,DEN,209.0,10432,0,0,0,0,0,0,0,1,237,0,22,0,0,0,0,51.7,213.0
10720,194.68,980,3373,1,2016,Kendall,Wright,WR,TEN,210.0,10720,0,0,0,0,0,15,0,3,416,0,29,0,0,0,0,90.1,180.0
11186,194.81,1365,3373,1,2016,Chris,Thompson,RB,WAS,211.0,11186,0,0,0,0,3,356,0,2,349,0,49,0,0,0,1,147.5,122.0
12184,194.84,797,3373,1,2016,Jamison,Crowder,WR,WAS,212.0,12184,0,0,0,0,0,-2,0,7,847,0,67,0,1,0,1,197.5,74.0
12211,195.51,1050,3373,1,2016,Jesse,James,TE,PIT,213.0,12211,0,0,0,0,0,0,0,3,338,0,39,0,0,0,0,90.8,179.0
12261,196.59,493,3373,1,2016,Ty,Montgomery,WR,GBP,214.0,12261,0,0,0,0,0,0,0,2,821,0,52,0,0,0,0,146.1,125.0
9087,200.22,1026,3373,1,2016,Darren,McFadden,RB,DAL,216.0,9087,0,0,0,0,0,87,0,0,17,0,3,0,0,0,0,13.4,259.0
12628,201.2,579,3373,1,2016,Alex,Collins,RB,SEA,217.0,12628,0,0,0,0,1,125,0,0,84,0,11,0,0,0,1,35.9,233.0
9817,201.28,784,3373,1,2016,Sam,Bradford,QB,MIN,218.0,9817,20,3877,5,0,0,53,0,0,5,0,1,0,0,0,5,241.88,45.0
11785,201.97,977,3373,1,2016,Richard,Rodgers,TE,GBP,219.0,11785,0,0,0,0,0,0,0,2,271,0,30,0,0,0,0,69.1,200.0
12660,202.53,671,3373,1,2016,Pharoh,Cooper,WR,RAM,220.0,12660,0,0,1,0,0,0,0,0,106,0,14,0,0,0,0,26.6,245.0
12179,204.2,834,3373,1,2016,Jaelen,Strong,WR,HOU,221.0,12179,0,0,0,0,0,0,0,0,131,0,14,0,0,0,0,27.1,242.0
10689,204.69,1151,3373,1,2016,Shaun,Draughn,RB,SFO,223.0,10689,0,0,0,0,1,158,0,0,94,0,11,0,0,0,2,38.2,228.0
9822,206.3,1156,3373,1,2016,C.J.,Spiller,RB,FA,224.0,9822,0,0,0,0,0,24,0,0,2,0,1,0,0,0,0,3.6,274.0
12257,207.26,742,3373,1,2016,Chris,Conley,WR,KCC,225.0,12257,0,0,0,0,0,0,0,0,530,0,44,0,0,0,0,97.0,171.0
12391,207.32,401,3373,1,2016,Tyrell,Williams,WR,SDC,226.0,12391,0,0,0,0,0,0,0,7,1059,0,69,0,0,0,0,216.9,59.0
11870,208.45,554,3373,1,2016,Jeff,Janis,WR,GBP,227.0,11870,0,0,0,0,1,38,0,1,93,0,11,0,0,0,0,36.1,230.0
11228,208.5,984,3373,1,2016,Robert,Woods,WR,BUF,228.0,11228,0,0,0,0,0,6,0,1,613,0,51,0,0,0,0,118.9,151.0
12678,209.73,680,3373,1,2016,Tyler,Higbee,TE,RAM,230.0,12678,0,0,0,0,0,0,0,1,85,0,11,0,0,0,0,25.5,246.0
12161,211.5,1008,3373,1,2016,Cameron,Artis-Payne,RB,CAR,232.0,12161,0,0,0,0,2,144,0,0,11,0,1,0,0,0,0,28.5,241.0
12675,212.41,438,3373,1,2016,Mike,Thomas,WR,RAM,233.0,12675,0,0,0,0,0,0,0,0,37,0,3,0,0,0,1,4.7,273.0
12639,214.03,719,3373,1,2016,Tyler,Ervin,RB,HOU,234.0,12639,0,0,0,0,0,3,0,0,18,0,3,0,0,0,2,1.1,282.0
11760,214.84,627,3373,1,2016,Jimmy,Garoppolo,QB,NEP,235.0,11760,4,504,0,0,0,6,0,0,3,0,1,0,0,0,1,36.06,232.0
11076,215.69,853,3373,1,2016,Jermaine,Kearse,WR,SEA,236.0,11076,0,0,0,0,0,0,0,1,511,0,41,0,0,0,0,98.1,169.0
12206,218.16,493,3373,1,2016,Maxx,Williams,TE,BAL,237.0,12206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,283.0
12204,218.65,351,3373,1,2016,DeAndre,Smelter,WR,SFO,238.0,12204,0,0,0,0,0,0,0,4,954,0,78,0,0,0,0,197.4,75.0
9308,218.91,830,3373,1,2016,Danny,Amendola,WR,NEP,239.0,9308,0,0,0,0,0,0,0,4,245,0,23,0,0,0,1,69.5,199.0
10262,219.49,485,3373,1,2016,Blaine,Gabbert,QB,SFO,240.0,10262,5,925,6,0,2,173,0,0,-16,0,1,0,0,0,0,97.7,170.0
12264,219.79,620,3373,1,2016,Zach,Zenner,RB,DET,241.0,12264,0,0,0,0,4,334,0,0,196,0,18,0,0,0,1,93.0,178.0
10973,220.75,551,3373,1,2016,Cole,Beasley,WR,DAL,242.0,10973,0,0,0,0,0,7,0,5,833,0,75,0,0,0,0,189.0,88.0
10725,220.9,490,3373,1,2016,Rueben,Randle,WR,CHI,243.0,10725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,283.0
10297,222.96,435,3373,1,2016,Colin,Kaepernick,QB,SFO,244.0,10297,9,2201,11,0,1,51,0,0,0,0,0,0,0,0,1,155.14,115.0
12656,223.24,427,3373,1,2016,Rashard,Higgins,WR,CLE,245.0,12656,0,0,0,0,0,0,0,0,77,0,6,0,0,0,0,13.7,257.0
9467,225.4,687,3373,1,2016,Kenny,Britt,WR,RAM,246.0,9467,0,0,0,0,0,0,0,5,1002,0,68,0,0,0,1,196.2,79.0
12195,226.04,328,3373,1,2016,Kenny,Bell,WR,FA,247.0,12195,0,0,0,0,0,0,0,5,1002,0,68,0,0,0,1,196.2,79.0
12381,227.6,388,3373,1,2016,Trevor,Siemian,QB,DEN,248.0,12381,18,3401,10,0,0,57,0,0,0,0,0,0,0,0,2,229.74,54.0
9429,227.76,293,3373,1,2016,Mark,Sanchez,QB,DAL,249.0,9429,0,93,2,0,0,-2,0,0,0,0,0,0,0,0,0,7.52,269.0
12319,227.79,511,3373,1,2016,J.J.,Nelson,WR,ARI,250.0,12319,0,0,0,0,1,83,0,6,568,0,34,0,0,0,1,139.1,132.0
12110,228.18,567,3373,1,2016,Cameron,Brate,TE,TBB,251.0,12110,0,0,0,0,0,0,0,8,660,0,57,0,0,0,0,171.0,103.0
9843,230.69,712,3373,1,2016,Brandon,LaFell,WR,CIN,252.0,9843,0,0,0,0,0,-2,0,6,862,0,64,0,0,0,0,186.0,91.0
8243,230.86,437,3373,1,2016,Reggie,Bush,RB,BUF,253.0,8243,0,0,0,0,0,360,0,0,28,0,4,0,0,0,0,42.8,220.0
11177,231.2,376,3373,1,2016,Kenjon,Barner,RB,PHI,254.0,11177,0,0,0,0,2,129,0,0,42,0,5,0,0,0,0,34.1,237.0
11175,234.07,647,3373,1,2016,Andre,Ellington,RB,ARI,256.0,11175,0,0,0,0,0,96,0,0,85,0,12,0,0,0,0,30.1,240.0
12185,234.16,454,3373,1,2016,Justin,Hardy,WR,ATL,257.0,12185,0,0,0,0,0,0,0,4,203,0,21,0,0,0,0,65.3,204.0
11850,234.44,237,3373,1,2016,Quincy,Enunwa,WR,NYJ,258.0,11850,0,0,0,0,0,12,0,4,857,0,58,0,0,0,0,168.9,105.0
12726,237.17,266,3373,1,2016,Keyarris,Garrett,WR,CAR,259.0,12726,0,0,0,0,1,114,0,1,597,0,41,0,0,0,0,124.1,146.0
11180,237.34,422,3373,1,2016,Mike,Gillislee,RB,BUF,260.0,11180,0,0,0,0,8,576,0,1,50,0,9,0,0,0,0,125.6,143.0
11834,238.35,418,3373,1,2016,Alfred,Blue,RB,HOU,261.0,11834,0,0,0,0,1,420,0,0,40,0,12,0,0,0,1,62.0,207.0
11681,241.82,200,3373,1,2016,Paul,Richardson,WR,SEA,262.0,11681,0,0,0,0,0,5,0,1,288,0,21,0,0,0,0,56.3,209.0
11432,243.44,475,3373,1,2016,Benny,Cunningham,RB,RAM,264.0,11432,0,0,0,0,0,101,0,0,91,0,16,0,0,0,0,35.2,234.0
11672,243.62,354,3373,1,2016,Marqise,Lee,WR,JAC,265.0,11672,1,20,0,0,0,35,0,3,851,0,63,1,0,0,1,178.4,98.0
12471,245.13,437,3373,1,2016,Seth,Roberts,WR,OAK,266.0,12471,0,0,0,0,0,0,0,5,397,2,38,0,0,0,0,111.7,155.0
12846,246.03,363,3373,1,2016,Daniel,Lasco,RB,NOS,267.0,12846,0,0,0,0,0,360,0,0,28,0,4,0,0,0,0,42.8,220.0
12208,246.97,358,3373,1,2016,Jeff,Heuerman,TE,DEN,268.0,12208,0,0,0,0,0,0,0,0,141,0,9,0,0,0,0,23.1,248.0
11409,247.35,299,3373,1,2016,Charles,Johnson,WR,MIN,269.0,11409,0,0,0,0,0,0,0,0,232,0,20,0,0,0,0,43.2,219.0
12390,248.87,351,3373,1,2016,Terrell,Watson,RB,PHI,270.0,12390,0,0,0,0,1,28,0,0,5,0,1,0,0,0,0,10.3,264.0
11696,249.14,421,3373,1,2016,Jace,Amaro,TE,TEN,271.0,11696,0,0,0,0,0,0,0,5,584,0,59,0,0,0,1,145.4,127.0
10714,250.1,288,3373,1,2016,Robert,Turbin,RB,IND,272.0,10714,0,0,0,0,7,164,0,1,179,0,26,0,0,0,0,108.3,158.0
12663,251.54,213,3373,1,2016,Jordan,Payton,WR,CLE,273.0,12663,0,0,0,0,0,0,0,2,209,0,16,0,0,0,1,46.9,217.0
12773,252.86,311,3373,1,2016,Chris,Moore,WR,BAL,274.0,12773,0,0,0,0,0,19,0,0,46,0,7,0,0,0,0,13.5,258.0
12845,253.75,291,3373,1,2016,Dwayne,Washington,RB,DET,275.0,12845,0,0,0,0,1,265,0,0,62,0,10,0,0,0,0,48.7,216.0
9176,255.11,338,3373,1,2016,Jacob,Tamme,TE,ATL,277.0,9176,0,0,0,0,0,0,0,5,584,0,59,0,0,0,1,145.4,127.0
11682,257.06,318,3373,1,2016,Jared,Abbrederis,WR,DET,278.0,11682,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1.8,280.0
12785,258.85,226,3373,1,2016,Demarcus,Robinson,WR,KCC,279.0,12785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,283.0
12809,259.55,207,3373,1,2016,Moritz,Boehringer,WR,FA,280.0,12809,0,0,0,0,0,0,0,0,88,0,7,0,0,0,1,13.8,256.0
12673,260.8,235,3373,1,2016,Charone,Peake,WR,NYJ,281.0,12673,0,0,0,0,0,0,0,0,186,0,19,0,0,1,0,43.6,218.0
12681,261.03,240,3373,1,2016,Jerell,Adams,TE,NYG,282.0,12681,0,0,0,0,0,0,0,1,122,0,16,0,0,0,0,34.2,236.0
12633,263.07,212,3373,1,2016,Kelvin,Taylor,RB,SEA,285.0,12633,0,0,0,0,10,997,0,2,419,0,41,0,0,0,2,250.6,39.0
12871,263.45,189,3373,1,2016,D.J.,Foster,RB,NEP,286.0,12871,0,0,0,0,0,24,0,0,2,0,1,0,0,0,0,3.6,274.0
9452,264.11,225,3373,1,2016,Darrius,Heyward-Bey,WR,PIT,287.0,9452,0,0,0,0,1,60,0,2,114,0,6,0,0,0,0,41.4,223.0
12615,264.44,248,3373,1,2016,Cardale,Jones,QB,BUF,288.0,12615,0,96,1,0,0,-1,0,0,0,0,0,0,0,0,0,5.74,272.0
12164,264.64,207,3373,1,2016,Mike,Davis,RB,SFO,289.0,12164,0,0,0,0,0,19,0,0,22,0,4,0,0,0,0,8.1,267.0
11786,265.58,205,3373,1,2016,Crockett,Gillmore,TE,BAL,290.0,11786,0,0,0,0,0,0,0,1,71,0,8,0,0,0,0,21.1,249.0
12777,266.0,225,3373,1,2016,Ricardo,Louis,WR,CLE,291.0,12777,0,0,0,0,0,0,0,0,205,0,18,0,0,0,0,38.5,227.0
10735,269.36,177,3373,1,2016,Brian,Quick,WR,RAM,293.0,10735,0,0,0,0,0,0,0,3,564,0,41,0,0,0,0,115.4,153.0
11754,269.41,244,3373,1,2016,Brandon,Coleman,WR,NOS,295.0,11754,0,0,0,0,0,0,0,3,281,0,26,0,0,0,0,72.1,197.0
12182,269.62,201,3373,1,2016,Devin,Smith,WR,NYJ,296.0,12182,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,3.0,277.0
10318,271.31,225,3373,1,2016,Lance,Kendricks,TE,RAM,297.0,10318,0,0,0,0,0,0,0,2,499,0,50,0,0,0,1,109.9,156.0
11758,273.66,244,3373,1,2016,Cody,Latimer,WR,DEN,298.0,11758,0,0,0,0,0,0,0,0,76,0,8,0,0,0,0,15.6,253.0
11890,275.28,176,3373,1,2016,Albert,Wilson,WR,KCC,299.0,11890,0,0,0,0,1,50,0,2,279,0,31,0,0,0,0,81.9,189.0
12183,278.72,219,3373,1,2016,Rashad,Greene,WR,JAC,300.0,12183,0,0,0,0,0,0,0,0,32,0,5,0,0,0,1,6.2,271.0
11225,278.88,188,3373,1,2016,Cordarrelle,Patterson,WR,MIN,301.0,11225,0,0,0,0,0,43,0,2,453,0,52,1,0,0,0,119.6,149.0
12637,279.35,179,3373,1,2016,Peyton,Barber,RB,TBB,302.0,12637,0,0,0,0,1,223,0,0,28,0,5,0,0,0,0,36.1,230.0
12212,281.55,191,3373,1,2016,Tyler,Kroft,TE,CIN,303.0,12212,0,0,0,0,0,0,0,0,92,0,10,0,0,0,0,19.2,251.0
11218,283.29,173,3373,1,2016,Quinton,Patton,WR,SFO,304.0,11218,0,0,0,0,0,48,0,0,117,0,8,0,0,0,0,24.5,247.0
12680,283.86,190,3373,1,2016,Nick,Vannett,TE,SEA,305.0,12680,0,0,0,0,0,0,0,0,32,0,3,0,0,0,0,6.2,270.0
11466,285.0,199,3373,1,2016,Khiry,Robinson,RB,NYJ,306.0,11466,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,15.5,254.0
