plyrId,avgPick,draftCnt,totDrafts,pprFlg,year
7813,167.19,735,1899,1,2017
13155,167.50,942,1899,1,2017
13154,167.56,743,1899,1,2017
9064,167.57,998,1899,1,2017
9817,167.67,891,1899,1,2017
13198,167.67,96,1899,1,2017
12636,167.74,995,1899,1,2017
0518,168.17,1312,1899,1,2017
11975,168.62,1015,1899,1,2017
11313,168.83,103,1899,1,2017
13146,169.51,1027,1899,1,2017
12635,170.86,625,1899,1,2017
2842,170.94,1598,1899,1,2017
10720,171.17,805,1899,1,2017
9051,172.00,103,1899,1,2017
0531,172.47,1091,1899,1,2017
10074,172.94,106,1899,1,2017
9474,174.15,912,1899,1,2017
8930,174.63,1611,1899,1,2017
7236,174.70,857,1899,1,2017
13192,174.94,617,1899,1,2017
11698,175.18,865,1899,1,2017
10389,175.38,834,1899,1,2017
0526,175.52,1011,1899,1,2017
13114,175.55,497,1899,1,2017
13364,176.58,686,1899,1,2017
12956,176.72,1616,1899,1,2017
0509,176.86,911,1899,1,2017
12857,176.93,790,1899,1,2017
12098,177.28,813,1899,1,2017
5666,177.74,1427,1899,1,2017
11186,177.99,654,1899,1,2017
11672,178.25,664,1899,1,2017
0513,179.11,585,1899,1,2017
0528,179.89,838,1899,1,2017
10303,180.01,685,1899,1,2017
9816,180.26,99,1899,1,2017
13115,180.42,296,1899,1,2017
10409,180.69,701,1899,1,2017
0523,180.99,469,1899,1,2017
11227,181.01,706,1899,1,2017
12611,181.17,301,1899,1,2017
11947,181.36,1278,1899,1,2017
13116,181.70,202,1899,1,2017
10289,183.16,633,1899,1,2017
11642,183.17,447,1899,1,2017
11945,183.78,1256,1899,1,2017
10872,185.07,997,1899,1,2017
12197,185.36,500,1899,1,2017
0514,185.61,561,1899,1,2017
9714,185.83,327,1899,1,2017
12205,185.96,585,1899,1,2017
0506,185.97,451,1899,1,2017
11936,186.05,959,1899,1,2017
0525,186.12,536,1899,1,2017
0516,186.52,294,1899,1,2017
13156,186.66,256,1899,1,2017
12211,186.99,328,1899,1,2017
12381,187.74,271,1899,1,2017
13237,188.04,390,1899,1,2017
13290,188.21,472,1899,1,2017
0501,188.84,642,1899,1,2017
11387,188.97,916,1899,1,2017
12647,189.25,330,1899,1,2017
11384,189.93,704,1899,1,2017
10742,190.13,452,1899,1,2017
12319,190.78,481,1899,1,2017
9694,191.75,601,1899,1,2017
12669,191.81,338,1899,1,2017
11760,192.02,225,1899,1,2017
13157,192.34,301,1899,1,2017
11681,192.42,380,1899,1,2017
13378,192.59,381,1899,1,2017
12645,193.25,210,1899,1,2017
0503,193.65,263,1899,1,2017
11656,193.77,454,1899,1,2017
0508,193.85,254,1899,1,2017
13163,194.53,137,1899,1,2017
12912,194.65,268,1899,1,2017
9319,195.06,368,1899,1,2017
10870,195.75,399,1899,1,2017
11257,197.01,284,1899,1,2017
3494,197.26,398,1899,1,2017
12181,197.45,305,1899,1,2017
0507,198.35,110,1899,1,2017
12632,199.15,145,1899,1,2017
13334,199.67,232,1899,1,2017
11925,199.86,301,1899,1,2017
11239,200.03,282,1899,1,2017
9843,200.32,270,1899,1,2017
13403,200.91,186,1899,1,2017
10737,201.16,237,1899,1,2017
9611,201.72,240,1899,1,2017
10960,201.96,256,1899,1,2017
8144,202.30,230,1899,1,2017
12153,202.53,267,1899,1,2017
9686,202.56,237,1899,1,2017
11213,203.09,245,1899,1,2017
13173,203.59,202,1899,1,2017
12188,204.68,189,1899,1,2017
8851,205.62,181,1899,1,2017
13158,206.44,161,1899,1,2017
10487,207.16,174,1899,1,2017
12629,207.82,234,1899,1,2017
12417,208.23,141,1899,1,2017
11228,209.82,239,1899,1,2017
11185,211.97,127,1899,1,2017
11941,212.04,234,1899,1,2017
13167,213.26,103,1899,1,2017
11697,213.94,224,1899,1,2017
13299,214.62,144,1899,1,2017
11211,214.97,153,1899,1,2017
12731,214.99,149,1899,1,2017
12257,216.08,180,1899,1,2017
11850,216.58,112,1899,1,2017
11076,216.85,96,1899,1,2017
10077,220.81,158,1899,1,2017
10714,220.81,160,1899,1,2017
11649,222.01,105,1899,1,2017
13236,222.27,106,1899,1,2017
12650,223.45,127,1899,1,2017
12156,223.47,97,1899,1,2017
11456,225.36,109,1899,1,2017
12630,226.52,128,1899,1,2017
12159,232.38,106,1899,1,2017
12651,233.40,105,1899,1,2017
12833,234.22,98,1899,1,2017
