averagePick,draftsSelectedIn,id,maxPick,minPick,name,position,status,team,TEAM_COUNT,PPR_FLG,YEAR,SRC_ADP,SRC_PLYR
57.48,132,7260,157,4,"Romo, Tony",QB,,DAL,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
58.42,19,10773,170,17,"Kuechly, Luke",LB,,CAR,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
59.24,175,9099,142,1,"Ryan, Matt",QB,,ATL,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
60.89,164,11200,123,22,"Randle, Joseph",RB,,FA*,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
63.39,23,12098,112,6,"West, Charcandrick",RB,,KCC,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
63.77,172,9044,226,21,"Bennett, Martellus",TE,,CHI,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
63.93,27,9189,105,35,"Barnidge, Gary",TE,,CLE,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
64.97,159,12155,150,30,"Abdullah, Ameer",RB,R,DET,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
65.34,160,11675,247,26,"Adams, Davante",WR,,GBP,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
65.40,171,10709,146,6,"Martin, Doug",RB,,TBB,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
65.78,163,0515,104,11,"Seahawks, Seattle",Def,,SEA,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
66.39,164,11175,175,21,"Ellington, Andre",RB,,ARI,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
67.20,169,11670,146,28,"Watkins, Sammy",WR,,BUF,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
68.53,19,10768,171,24,"David, Lavonte",LB,,TBB,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
70.86,139,9431,128,13,"Stafford, Matthew",QB,,DET,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
71.05,162,10077,172,8,"Ivory, Chris",RB,,NYJ,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
71.09,169,7393,173,11,"Fitzgerald, Larry",WR,,ARI,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
71.74,170,11678,175,10,"Robinson, Allen",WR,,JAC,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
72.45,177,12153,159,10,"Yeldon, T.J.",RB,R,JAC,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
72.56,16,11728,172,29,"Mosley, C.J.",LB,,BAL,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
73.18,49,8776,277,26,"Jones, James",WR,,GBP,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
73.78,165,10273,260,9,"Newton, Cam",QB,,CAR,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
73.96,155,9101,145,22,"Stewart, Jonathan",RB,,CAR,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
74.10,176,11688,222,22,"Bryant, Martavis",WR,,PIT,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
75.01,172,6997,239,19,"Witten, Jason",TE,,DAL,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
75.26,164,9075,160,32,"Jackson, DeSean",WR,,WAS,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
76.19,101,11660,226,1,"Freeman, Devonta",RB,,ATL,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
76.55,22,10737,123,33,"Benjamin, Travis",WR,,CLE,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
79.17,160,11193,244,21,"Bernard, Giovani",RB,,CIN,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
80.24,127,12181,137,30,"Agholor, Nelson",WR,R,PHI,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
81.39,18,10775,173,32,"Wagner, Bobby",LB,,SEA,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
81.55,131,10697,197,17,"Tannehill, Ryan",QB,,MIA,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
81.89,142,9822,178,28,"Spiller, C.J.",RB,,NOS,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
82.05,142,7873,167,41,"Jackson, Vincent",WR,,TBB,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
82.62,155,0501,138,28,"Bills, Buffalo",Def,,BUF,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
83.74,130,0532,127,26,"Texans, Houston",Def,,HOU,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
83.78,127,11250,174,17,"Eifert, Tyler",TE,,CIN,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
84.69,130,7391,200,24,"Manning, Eli",QB,,NYG,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
84.72,155,7394,168,11,"Rivers, Philip",QB,,SDC,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
85.35,167,8359,190,29,"Gostkowski, Stephen",PK,,NEP,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
85.84,154,4974,183,27,"Smith, Steve",WR,,BAL,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
86.32,19,9517,177,28,"Levy, DeAndre",LB,,DET,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
86.50,143,10372,190,29,"Thomas, Julius",TE,,JAC,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
86.86,21,12186,226,35,"Diggs, Stefon",WR,R,MIN,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
87.11,132,10352,253,29,"Cameron, Jordan",TE,,MIA,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
87.26,19,10269,189,39,"Quinn, Robert",DE,,STL,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
87.29,152,9898,204,28,"Blount, LeGarrette",RB,,NEP,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
87.86,132,9525,155,21,"Wallace, Mike",WR,,MIN,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
88.34,116,9817,223,8,"Bradford, Sam",QB,,PHI,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
89.47,17,10783,182,48,"Smith, Harrison",S,,MIN,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
89.88,57,11677,276,42,"Moncrief, Donte",WR,,IND,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
90.00,14,10903,142,63,"Matthews, Rishard",WR,,MIA,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
