plyrId,firstNm,lastNm,pos,tm
12342,JaCorey,Shepherd,CB,FA
12343,Darius,Philon,DT,LAC
12345,Malcolm,Johnson,RB,FA
12347,Randall,Telfer,TE,CLE
12348,Leterrius,Walton,DE,PIT
12349,Quandre,Diggs,CB,DET
12351,A.J.,Derby,TE,DEN
12352,Darius,Kilgo,DT,FA
12353,Aaron,Ripkowski,RB,GBP
12355,Obum,Gwacham,DE,NYJ
12356,Christian,Ringo,DT,FA
12358,Anthony,Chickillo,LB,PIT
12359,Kennard,Backman,TE,FA
12360,Christian,Covington,DE,HOU
12361,Rakeem,Nunez-Roches,DT,KCC
12362,Hayes,Pullard,LB,LAC
12363,Neal,Sterling,TE,NYJ
12365,Deon,Simon,DT,FA
12367,Marcus,Murphy,RB,FA
12369,Edmond,Robinson,LB,FA
12371,Dezmin,Lewis,WR,FA
12372,Mark,Nzeocha,LB,SFO
12374,Mario,Alford,WR,FA
12376,Dexter,McDonald,S,OAK
12378,Geoff,Swaim,TE,DAL
12379,Darryl,Roberts,CB,NYJ
12381,Trevor,Siemian,QB,DEN
12385,Gerald,Christian,TE,FA
12386,Malcolm,Brown,RB,LAR
12388,John,Crockett,RB,FA
12390,Terrell,Watson,RB,PIT
12391,Tyrell,Williams,WR,LAC
12392,Trey,Williams,RB,FA
12394,DeAndre,Carter,WR,FA
12396,George,Farmer,RB,FA
12398,Jordan,Taylor,WR,DEN
12399,Rasheed,Bailey,WR,FA
12402,Corey,Grant,RB,JAC
12406,Gus,Johnson,RB,FA
12413,Dreamius,Smith,RB,FA
12417,Josh,Lambo,PK,FA
12419,Mike,Hull,LB,MIA
12422,Jordan,Leslie,WR,CLE
12423,Delvin,Breaux,CB,NOS
12425,Andrew,Franks,PK,FA
12427,Zach,Vigil,LB,FA
12428,Xavier,Williams,DE,ARI
12430,Kasen,Williams,WR,CLE
12437,Jason,Myers,PK,JAC
12439,Lucky,Whitehead,WR,NYJ
12444,Rod,Smith,RB,DAL
12446,Terron,Ward,RB,ATL
12447,Raheem,Mostert,RB,SFO
12448,Quinton,Dunbar,CB,WAS
12449,Robert,Thomas,DT,NYG
12462,Thurston,Armbrister,LB,FA
12464,Damiere,Byrd,WR,CAR
12465,Cameron,Meredith,WR,CHI
12471,Seth,Roberts,WR,OAK
12472,Matt,Darr,PN,FA
12474,T.Y.,McGill,DT,CLE
12475,Bradley,Marquez,WR,LAR
12476,Taylor,Heinicke,QB,FA
12478,Ladarius,Gunter,CB,CAR
12479,Khari,Lee,TE,BUF
12481,Neville,Hewitt,LB,FA
12483,Jake,Schum,PN,FA
12485,Robenson,Therezie,S,FA
12487,John,Timu,LB,CHI
12488,Harold,Jones-Quartey,S,FA
12489,Brandon,Copeland,LB,FA
12491,Nick,Marshall,CB,FA
12494,Nick,Dzubnar,LB,LAC
12496,Cameron,Lynch,LB,TBB
12499,Gabe,Holmes,TE,FA
12500,Houston,Bates,LB,FA
12505,Adam,Humphries,WR,TBB
12506,Bryce,Callahan,CB,CHI
12523,Justin,Coleman,CB,SEA
12525,Joe,Thomas,LB,GBP
12529,Brian,Peters,LB,HOU
12530,Ryan,Delaire,DE,FA
12532,Will,Tye,TE,FA
12536,David,Irving,DT,DAL
12541,Donteea,Dye,WR,FA
12542,Brandon,King,S,NEP
12544,Deshazor,Everett,S,WAS
12547,Jonathan,Anderson,LB,CHI
12554,Jude,Adjei-Barimah,CB,FA
12561,Quan,Bray,WR,IND
12563,Matt,Longacre,DE,LAR
12570,Jacoby,Glenn,CB,FA
12581,Dashaun,Phillips,CB,FA
12585,Daniel,Brown,TE,CHI
12589,Troy,Hill,CB,LAR
12593,Joey,Mbu,DT,WAS
12596,Matt,LaCosse,TE,NYG
12597,Deji,Olatoye,S,ATL
12606,Ben,McAdoo,Coach,NYG
12607,Dirk,Koetter,Coach,TBB
12609,Gabe,Martin,LB,NOS
12610,Carson,Wentz,QB,PHI
12611,Jared,Goff,QB,LAR
12612,Paxton,Lynch,QB,DEN
12613,Connor,Cook,QB,OAK
12614,Christian,Hackenberg,QB,NYJ
12615,Cardale,Jones,QB,LAC
12616,Jacoby,Brissett,QB,IND
12617,Cody,Kessler,QB,CLE
12618,Kevin,Hogan,QB,CLE
12619,Jake,Coker,QB,FA
12620,Dak,Prescott,QB,DAL
12621,Brandon,Allen,QB,LAR
12622,Vernon,Adams,QB,FA
12623,Jeff,Driskel,QB,CIN
12625,Ezekiel,Elliott,RB,DAL
12626,Derrick,Henry,RB,TEN
12627,C.J.,Prosise,RB,SEA
12628,Alex,Collins,RB,BAL
12629,Devontae,Booker,RB,DEN
12630,Kenyan,Drake,RB,MIA
12631,Paul,Perkins,RB,NYG
12632,Kenneth,Dixon,RB,BAL
12633,Kelvin,Taylor,RB,FA
12634,Jordan,Howard,RB,CHI
12635,Jonathan,Williams,RB,FA
12636,Wendell,Smallwood,RB,PHI
12637,Peyton,Barber,RB,TBB
12638,Keenan,Reynolds,WR,FA
12639,Tyler,Ervin,RB,HOU
12640,Josh,Ferguson,RB,FA
12641,Aaron,Green,RB,FA
12642,Kenneth,Farrow,RB,LAC
12643,Keith,Marshall,RB,WAS
12644,Tre,Madden,RB,SEA
12645,Laquon,Treadwell,WR,MIN
12646,Corey,Coleman,WR,CLE
12647,Will,Fuller,WR,HOU
12648,Josh,Doctson,WR,WAS
12649,Roger,Lewis,WR,NYG
12650,Tyler,Boyd,WR,CIN
12651,Braxton,Miller,WR,HOU
12652,Michael,Thomas,WR,NOS
12653,Jalin,Marshall,WR,NYJ
12654,Kenny,Lawler,WR,FA
12655,Leonte,Carroo,WR,MIA
12656,Rashard,Higgins,WR,CLE
12657,Tajae,Sharpe,WR,TEN
12658,Sterling,Shepard,WR,NYG
12660,Pharoh,Cooper,WR,LAR
12661,Bralon,Addison,RB,FA
12662,Aaron,Burbridge,WR,SFO
12663,Jordan,Payton,WR,FA
12664,Thomas,Duarte,TE,FA
12665,Geronimo,Allison,WR,GBP
12666,De'Runnya,Wilson,WR,FA
12667,Duke,Williams,WR,FA
12669,Malcolm,Mitchell,WR,NEP
12670,Demarcus,Ayers,WR,FA
12671,Kolby,Listenbee,WR,FA
12672,Daniel,Braverman,WR,FA
12673,Charone,Peake,WR,NYJ
12674,Devon,Cajuste,WR,FA
12675,Mike,Thomas,WR,LAR
12676,Hunter,Henry,TE,LAC
12677,Austin,Hooper,TE,ATL
12678,Tyler,Higbee,TE,LAR
12679,Bryce,Williams,TE,FA
12680,Nick,Vannett,TE,SEA
12681,Jerell,Adams,TE,NYG
12685,Joshua,Perkins,TE,FA
12686,Joey,Bosa,DE,LAC
12687,Shaq,Lawson,DE,BUF
12688,DeForest,Buckner,DT,SFO
12689,Kevin,Dodd,LB,TEN
12690,Noah,Spence,DE,TBB
12691,Emmanuel,Ogbah,DE,CLE
12693,Shilique,Calhoun,LB,FA
12695,Anthony,Zettel,DE,DET
12696,Robert,Nkemdiche,DE,ARI
12697,A'Shawn,Robinson,DT,DET
12698,Jarran,Reed,DT,SEA
12699,Andrew,Billings,DT,CIN
12700,Austin,Johnson,DT,TEN
12701,Jaylon,Smith,LB,DAL
12702,Myles,Jack,LB,JAC
12703,Reggie,Ragland,LB,KCC
12704,Scooby,Wright,LB,ARI
12705,Darron,Lee,LB,NYJ
12707,Jordan,Jenkins,LB,NYJ
12708,Joshua,Perry,LB,FA
12709,Dominique,Alexander,LB,CLE
12710,Kentrell,Brothers,LB,MIN
12711,Jalen,Ramsey,CB,JAC
12712,Vernon,Hargreaves,CB,TBB
12713,Mackensie,Alexander,CB,MIN
12714,Kendall,Fuller,CB,WAS
12715,Eli,Apple,CB,NYG
12716,Jalen,Mills,CB,PHI
12717,Karl,Joseph,S,OAK
12718,Vonn,Bell,S,NOS
12719,Darian,Thompson,S,NYG
12720,Jayron,Kearse,S,MIN
12721,Roberto,Aguayo,PK,FA
12722,Adam,Gase,Coach,MIA
12726,Keyarris,Garrett,WR,FA
12728,Zaire,Anderson,LB,DEN
12730,Freddie,Bishop,LB,FA
12731,Eli,Rogers,WR,PIT
12733,Justin,March,LB,MIA
12734,Leonard,Floyd,LB,CHI
12735,Sheldon,Rankins,DT,NOS
12736,Keanu,Neal,S,ATL
12737,William,Jackson,CB,CIN
12738,Artie,Burns,CB,PIT
12739,Kenny,Clark,DT,GBP
12740,Vernon,Butler,DT,CAR
12741,Chris,Jones,DE,KCC
12742,Xavien,Howard,CB,MIA
12743,Kamalei,Correa,LB,BAL
12744,Jihad,Ward,DE,OAK
12745,Deion,Jones,LB,ATL
12746,Su'a,Cravens,S,WAS
12747,T.J.,Green,S,IND
12748,Sean,Davis,S,PIT
12749,Cyrus,Jones,CB,NEP
12750,James,Bradberry,CB,CAR
12751,Adam,Gotsis,DE,DEN
12752,Kevin,Byard,S,TEN
12753,Carl,Nassib,DE,CLE
12754,Maliek,Collins,DT,DAL
12755,Will,Redmond,CB,SFO
12756,Yannick,Ngakoue,DE,JAC
12757,Bronson,Kaufusi,DE,BAL
12758,Jonathan,Bullard,DE,CHI
12759,KeiVarae,Russell,CB,CIN
12760,Daryl,Worley,CB,CAR
12761,Adolphus,Washington,DT,BUF
12762,Nick,Vigil,LB,CIN
12763,Kyler,Fackrell,LB,GBP
12764,Javon,Hargrave,DT,PIT
12765,Brandon,Williams,CB,ARI
12766,Vincent,Valentine,DT,NEP
12767,Justin,Simmons,S,DEN
12768,Joe,Schobert,LB,CLE
12769,Charles,Tapper,DE,DAL
12770,Tavon,Young,CB,BAL
12771,Sheldon,Day,DT,JAC
12772,Eric,Murray,S,KCC
12773,Chris,Moore,WR,BAL
12774,B.J.,Goodson,LB,NYG
12775,Ryan,Smith,CB,TBB
12776,Miles,Killebrew,S,DET
12777,Ricardo,Louis,WR,CLE
12778,Nick,Kwiatkoski,LB,CHI
12779,De'Vondre,Campbell,LB,ATL
12780,Hassan,Ridgeway,DE,IND
12781,Juston,Burris,CB,NYJ
12782,David,Onyemata,DT,NOS
12783,Deon,Bush,S,CHI
12784,Antonio,Morrison,LB,IND
12785,Demarcus,Robinson,WR,KCC
12786,Deiondre',Hall,S,CHI
12787,Derrick,Kindred,S,CLE
12788,Blake,Martinez,LB,GBP
12789,Willie,Henry,DT,BAL
12790,Rashard,Robinson,CB,SFO
12791,Dean,Lowry,DE,GBP
12792,Seth,DeValve,TE,CLE
12793,Zack,Sanchez,CB,FA
12794,Ronald,Blair,DE,SFO
12795,Matt,Judon,LB,BAL
12796,Quinton,Jefferson,DT,FA
12797,Matt,Ioannidis,DE,WAS
12798,K.J.,Dillon,S,FA
12799,LeShaun,Sims,CB,TEN
12800,Trevor,Davis,WR,GBP
12801,Tyreek,Hill,WR,KCC
12802,D.J.,Reader,DT,HOU
12803,Marqui,Christian,S,LAR
12804,Antwione,Williams,LB,FA
12805,Jatavis,Brown,LB,LAC
12806,Andy,Janovich,RB,DEN
12807,Temarrick,Hemingway,TE,LAR
12808,Drew,Kaser,PN,LAC
12809,Moritz,Boehringer,WR,FA
12810,D.J.,White,CB,KCC
12811,Tyrone,Holmes,DE,FA
12812,Devante,Bond,LB,TBB
12813,DeAndre,Houston-Carson,S,CHI
12814,Jakeem,Grant,WR,MIA
12815,Nate,Sudfeld,QB,FA
12816,David,Morgan,TE,MIN
12817,Anthony,Brown,CB,DAL
12818,Josh,Forrest,LB,FA
12819,Jake,Rudock,QB,DET
12820,Cory,James,LB,OAK
12821,Blake,Countess,S,LAR
12822,Dan,Vitale,RB,CLE
12823,Derek,Watt,RB,LAC
12824,Cody,Core,WR,CIN
12825,Dadi,Nicolas,LB,KCC
12827,Harlan,Miller,S,FA
12828,Kamu,Grugier-Hill,LB,PHI
12829,Maurice,Canady,CB,BAL
12830,Kavon,Frazier,S,DAL
12831,Elandon,Roberts,LB,NEP
12832,Darius,Jackson,RB,CLE
12833,Rico,Gathers,TE,DAL
12834,Kevon,Seymour,CB,CAR
12835,Will,Parks,S,DEN
12836,Travis,Feeney,LB,FA
12837,Aaron,Wallace,LB,TEN
12838,Brandon,Doughty,QB,FA
12839,Devin,Lucien,WR,FA
12841,Stephen,Weatherly,DE,MIN
12842,Riley,Dixon,PN,DEN
12844,Lachlan,Edwards,PN,NYJ
12845,Dwayne,Washington,RB,DET
12846,Daniel,Lasco,RB,FA
12847,Devin,Fuller,WR,ATL
12848,Trevor,Bates,LB,FA
12850,Clayton,Fejedelem,S,CIN
12851,Tyler,Matakevich,LB,PIT
12852,Zac,Brooks,RB,FA
12854,Joe,Walker,LB,PHI
12855,Beau,Sandland,TE,FA
12856,Kalan,Reed,CB,TEN
12857,DeAndre,Washington,RB,OAK
12858,Marshaun,Coprich,RB,FA
12859,Stephen,Anderson,TE,HOU
12860,Ka'imi,Fairbairn,PK,HOU
12861,Marquez,North,WR,FA
12863,Paul,McRoberts,WR,FA
12864,Byron,Marshall,RB,FA
12865,Wendall,Williams,WR,FA
12866,Jhurell,Pressley,RB,FA
12867,Brandon,Wilds,RB,FA
12868,Ben,Braunecker,TE,FA
12869,Devon,Johnson,RB,FA
12870,Jeremy,Cash,LB,CAR
12871,D.J.,Foster,RB,ARI
12872,Dexter,McCoil,S,LAC
12873,Andy,Jones,WR,FA
12874,Hakeem,Valles,TE,FA
12875,Mike,Bercovici,QB,FA
12876,Canaan,Severin,WR,FA
12878,Trevone,Boykin,QB,FA
12879,Tyvis,Powell,S,FA
12880,Cayleb,Jones,WR,FA
12881,Nelson,Spruce,WR,FA
12882,Ross,Martin,PK,FA
12885,Marshall,Koehn,PK,FA
12887,Rob,Kelley,RB,WAS
12894,Henry,Krieger-Coble,TE,FA
12896,Rashawn,Scott,WR,MIA
12897,Brandon,Burks,RB,FA
12898,Ross,Travis,TE,KCC
12899,Cole,Wick,TE,FA
12900,Max,McCaffrey,WR,JAC
12901,Cedric,O'Neal,RB,FA
12902,Darius,Latham,DE,OAK
12905,Glenn,Gronkowski,RB,FA
12906,Jarrod,Wilson,S,JAC
12907,Nick,Rose,PK,FA
12908,Mack,Brown,RB,WAS
12910,Erik,Harris,S,OAK
12912,Jalen,Richard,RB,OAK
12913,Alex,Erickson,WR,CIN
12914,Connor,Hamlett,TE,FA
12916,Johnny,Holton,WR,OAK
12917,Maurice,Harris,WR,FA
12921,Tommylee,Lewis,WR,NOS
12923,C.J.,Ham,RB,MIN
12924,James,Cowser,LB,OAK
12925,Joe,Callahan,QB,FA
12927,Paul,Turner,WR,FA
12929,Troymaine,Pope,RB,FA
12930,Robby,Anderson,WR,NYJ
12931,De'Vante,Harris,CB,NOS
12932,Jace,Billingsley,WR,FA
12933,Dom,Williams,WR,PHI
12934,Chester,Rogers,WR,IND
12938,Brian,Poole,CB,ATL
12939,Tevaun,Smith,WR,FA
12940,Kentrell,Brice,S,GBP
12945,Kasey,Redfern,PN,DET
12947,Bryce,Treggs,WR,CLE
12948,Romeo,Okwara,DE,NYG
12949,Tanner,McEvoy,WR,SEA
12950,Joel,Heath,DE,HOU
12951,Nicholas,Grigsby,LB,FA
12952,Michael,Pierce,DT,BAL
12953,Anthony,Lanier,DE,WAS
12954,Braedon,Bowman,TE,FA
12955,Chris,Manhertz,TE,CAR
12956,Wil,Lutz,PK,NOS
12957,Ken,Crawley,CB,NOS
12958,Jared,Norris,LB,CAR
12959,Julius,Warmsley,DT,FA
12960,Destiny,Vaeao,DT,PHI
12961,Garrison,Smith,DT,SEA
12962,Curt,Maggitt,LB,FA
12963,Adairius,Barnes,CB,FA
12964,Brennan,Scarlett,LB,HOU
12965,Marwin,Evans,S,GBP
12966,Olsen,Pierre,DT,ARI
12967,Bryson,Albright,LB,FA
12968,Paul,Lasike,RB,FA
12969,Tracy,Howard,S,FA
12970,Briean,Boddy-Calhoun,CB,CLE
12971,DaVonte,Lambert,DT,TBB
12972,DeAndre,Elliott,CB,SEA
12974,Jordan,Dangerfield,S,FA
12975,Julian,Howsare,RB,NYJ
12977,Lamar,Louis,LB,FA
12978,C.J.,Goodwin,CB,ATL
12982,Corey,Moore,S,HOU
12983,Edwin,Jackson,LB,IND
12984,Josh,Johnson,CB,FA
12985,Cory,Littleton,LB,LAR
12986,Lawrence,Thomas,DE,NYJ
12987,Kerry,Hyder,DE,DET
12988,Jonathan,Jones,CB,NEP
12990,Matthias,Farley,S,IND
12996,Alan,Cross,TE,TBB
12997,Josh,Hawkins,CB,GBP
12998,Andrew,Adams,S,NYG
13001,Cre'von,LeBlanc,CB,CHI
13006,Channing,Ward,DT,TBB
13011,Michael,Hunter,CB,NYG
13015,Steve,Longa,LB,DET
13017,Curtis,Riley,S,TEN
13019,Russell,Hansbrough,RB,FA
13020,Joe,DeCamillis,Coach,FA
13021,Don,Jackson,RB,FA
13022,Trevor,Williams,CB,LAC
13026,Patrick,Onwuasor,LB,BAL
13027,Jake,Lampman,WR,FA
13034,DeVante,Bausby,CB,FA
13041,Richard,Ash,DT,FA
13044,Matt,Lengel,TE,FA
13051,Michael,Palardy,PN,CAR
13053,Joe,Kerridge,RB,GBP
13057,Tra,Carson,RB,CIN
13065,Eric,Tomlinson,TE,NYJ
13066,Kalif,Raymond,WR,FA
13069,Michael,Jordan,CB,CLE
13071,Ufomba,Kamalu,DE,HOU
13075,Chris,Milton,CB,IND
13076,Bronson,Hill,RB,FA
13077,C.J.,Smith,CB,FA
13078,Trovon,Reed,CB,FA
13083,Javien,Elliott,CB,TBB
13084,John,Fassel,Coach,FA
13085,Morgan,Fox,DE,LAR
13086,Mehdi,Abdesmad,DE,FA
13087,Sharrod,Neasman,S,ATL
13096,D.J.,Tialavea,TE,FA
13108,J.D.,McKissic,RB,SEA
13109,Derel,Walker,WR,FA
13111,Sean,McVay,Coach,LAR
13112,Sean,McDermott,Coach,BUF
13113,Deshaun,Watson,QB,HOU
13114,DeShone,Kizer,QB,CLE
13115,Mitchell,Trubisky,QB,CHI
13116,Patrick,Mahomes,QB,KCC
13117,Brad,Kaaya,QB,CAR
13118,Jerod,Evans,QB,FA
13119,Joshua,Dobbs,QB,PIT
13120,Davis,Webb,QB,NYG
13121,Chad,Kelly,QB,DEN
13122,Seth,Russell,QB,FA
13123,Mitch,Leidner,QB,FA
13124,Cooper,Rush,QB,DAL
13125,C.J.,Beathard,QB,SFO
13126,Gunner,Kiel,QB,FA
13127,Nathan,Peterman,QB,BUF
13128,Dalvin,Cook,RB,MIN
13129,Leonard,Fournette,RB,JAC
13130,Christian,McCaffrey,RB,CAR
13131,Joe,Mixon,RB,CIN
13132,Alvin,Kamara,RB,NOS
13133,Samaje,Perine,RB,WAS
13134,D'Onta,Foreman,RB,HOU
13135,Wayne,Gallman,RB,NYG
13136,Corey,Clement,RB,PHI
13137,Donnel,Pumphrey,RB,PHI
13138,Kareem,Hunt,RB,KCC
13139,Jamaal,Williams,RB,GBP
13140,Matthew,Dayes,RB,CLE
13141,Elijah,Hood,RB,FA
13142,T.J.,Logan,RB,ARI
13143,Jeremy,McNichols,RB,FA
13144,Elijah,McGuire,RB,NYJ
13145,De'Veon,Smith,RB,FA
13146,James,Conner,RB,PIT
13147,Shock,Linwood,RB,FA
13148,Dare,Ogunbowale,RB,FA
13149,Jahad,Thomas,RB,FA
13150,Justin,Davis,RB,LAR
13151,Rushel,Shell,RB,FA
13152,Brandon,Radcliff,RB,FA
13153,Corey,Davis,WR,TEN
13154,Mike,Williams,WR,LAC
13155,John,Ross,WR,CIN
13156,JuJu,Smith-Schuster,WR,PIT
13157,Curtis,Samuel,WR,CAR
13158,Dede,Westbrook,WR,JAC
13159,KD,Cannon,WR,FA
13160,Malachi,Dupre,WR,FA
13161,Artavis,Scott,WR,FA
13162,Isaiah,Ford,WR,FA
13163,Chris,Godwin,WR,TBB
13164,Cooper,Kupp,WR,LAR
13165,Ryan,Switzer,WR,DAL
13166,Amara,Darboh,WR,SEA
13167,Taywan,Taylor,WR,TEN
13168,Josh,Reynolds,WR,LAR
13169,Jehu,Chesson,WR,KCC
13170,Shelton,Gibson,WR,PHI
13171,Carlos,Henderson,WR,DEN
13172,Noah,Brown,WR,DAL
13173,ArDarius,Stewart,WR,NYJ
13174,Fred,Ross,WR,CAR
13175,Gabe,Marks,WR,FA
13176,Zay,Jones,WR,BUF
13177,Stacy,Coley,WR,MIN
13178,Jordan,Westerkamp,WR,FA
13179,Gehrig,Dieter,WR,FA
13180,Trey,Griffey,WR,FA
13181,Travis,Rudolph,WR,FA
13182,Speedy,Noil,WR,FA
13183,Chad,Hansen,WR,NYJ
13184,Travin,Dural,WR,FA
13185,Darreus,Rogers,WR,FA
13186,Keevan,Lucas,WR,FA
13187,DeAngelo,Yancey,WR,FA
13188,O.J.,Howard,TE,TBB
13189,Evan,Engram,TE,NYG
13190,Jake,Butt,TE,DEN
13191,Bucky,Hodges,TE,FA
13192,David,Njoku,TE,CLE
13193,Jonnu,Smith,TE,TEN
13194,Jeremy,Sprinkle,TE,WAS
13195,Jordan,Leggett,TE,NYJ
13196,Taylor,McNamara,TE,FA
13197,Michael,Roberts,TE,DET
13198,Myles,Garrett,DE,CLE
13199,Solomon,Thomas,DE,SFO
13200,Taco,Charlton,DE,DAL
13201,Derek,Barnett,DE,PHI
13202,Carl,Lawson,LB,CIN
13203,Isaac,Rochell,DE,FA
13204,Charles,Harris,DE,MIA
13205,Takkarist,McKinley,DE,ATL
13206,Daeshon,Hall,DE,CAR
13207,Jordan,Willis,DE,CIN
13208,Jonathan,Allen,DE,WAS
13209,Caleb,Brantley,DT,CLE
13210,Malik,McDowell,DT,SEA
13211,Carlos,Watkins,DT,HOU
13212,Chris,Wormley,DE,BAL
13213,Tim,Williams,LB,BAL
13214,T.J.,Watt,LB,PIT
13215,Reuben,Foster,LB,SFO
13216,Zach,Cunningham,LB,HOU
13217,Kendell,Beckwith,LB,TBB
13218,Ryan,Anderson,LB,WAS
13219,Devonte,Fields,LB,FA
13220,Duke,Riley,LB,ATL
13221,Jarrad,Davis,LB,DET
13222,Raekwon,McMillan,LB,MIA
13223,Marlon,Humphrey,CB,BAL
13224,Marshon,Lattimore,CB,NOS
13225,Sidney,Jones,CB,PHI
13226,Adoree,Jackson,CB,TEN
13227,Jourdan,Lewis,CB,DAL
13228,Malik,Hooker,S,IND
13229,Eddie,Jackson,S,CHI
13230,Jamal,Adams,S,NYJ
13231,Jabrill,Peppers,S,CLE
13232,Desmond,King,CB,LAC
13233,Kyle,Shanahan,Coach,SFO
13234,Marlon,Mack,RB,IND
13235,Josh,Malone,WR,CIN
13236,Gerald,Everett,TE,LAR
13237,Joe,Williams,RB,SFO
13238,Robert,Davis,WR,FA
13239,Elijhaa,Penny,RB,ARI
13240,Brian,Hill,RB,ATL
13241,Aldrick,Rosas,PK,NYG
13242,Mike,Meyer,PK,FA
13243,John,Lunsford,PK,FA
13244,Ishmael,Zamora,WR,FA
13245,Haason,Reddick,LB,ARI
13246,Mo,Alie-Cox,TE,FA
13247,Deon,Lacey,LB,BUF
13248,Gareon,Conley,CB,OAK
13249,Tre'Davious,White,CB,BUF
13250,Kevin,King,CB,GBP
13251,Budda,Baker,S,ARI
13252,Marcus,Maye,S,NYJ
13253,Marcus,Williams,S,NOS
13254,Adam,Shaheen,TE,CHI
13255,Quincy,Wilson,CB,IND
13256,Tyus,Bowser,LB,BAL
13257,Justin,Evans,S,TBB
13258,DeMarcus,Walker,DE,DEN
13259,Teez,Tabor,CB,DET
13260,Dalvin,Tomlinson,DT,NYG
13261,Obi,Melifonwu,S,OAK
13262,Tanoh,Kpassagnon,DE,KCC
13263,Chidobe,Awuzie,CB,DAL
13264,Josh,Jones,S,GBP
13265,Larry,Ogunjobi,DT,CLE
13266,Ahkello,Witherspoon,CB,SFO
13267,Dawuane,Smoot,DE,JAC
13268,Alex,Anzalone,LB,NOS
13269,Tarell,Basham,LB,IND
13270,Fabian,Moreau,CB,WAS
13271,Derek,Rivers,DE,NEP
13272,Eddie,Vanderdoes,DT,OAK
13273,Shaq,Griffin,CB,SEA
13274,John,Johnson,S,LAR
13275,Montravius,Adams,DE,GBP
13276,Cameron,Sutton,CB,PIT
13277,Kenny,Golladay,WR,DET
13278,Delano,Hill,S,SEA
13279,Cordrea,Tankersley,CB,MIA
13280,Chad,Williams,WR,ARI
13281,Rasul,Douglas,CB,PHI
13282,Brendan,Langley,CB,DEN
13283,Nazair,Jones,DT,SEA
13284,Trey,Hendrickson,DE,NOS
13285,Vince,Biegel,LB,GBP
13286,Jaleel,Johnson,DT,MIN
13287,Tedric,Thompson,S,SEA
13288,Rayshawn,Jenkins,S,LAC
13289,Mack,Hollins,WR,PHI
13290,Tarik,Cohen,RB,CHI
13291,Ben,Gedeon,LB,MIN
13292,Montae,Nicholson,S,WAS
13293,Jalen,Reeves-Maybin,LB,DET
13294,Samson,Ebukam,LB,LAR
13295,Howard,Wilson,CB,CLE
13296,Deatrich,Wise,DE,NEP
13297,Ryan,Glasgow,DT,CIN
13298,Grover,Stewart,DE,IND
13299,George,Kittle,TE,SFO
13300,Blair,Brown,LB,JAC
13301,Damontae,Kazee,S,ATL
13302,Corn,Elder,CB,CAR
13303,Jake,Elliott,PK,PHI
13304,Jayon,Brown,LB,TEN
13305,Nate,Hairston,CB,IND
13306,Anthony,Walker,LB,IND
13307,Matt,Milano,LB,BUF
13308,Jamal,Agnew,CB,DET
13309,Avery,Moss,DE,NYG
13310,Marquel,Lee,LB,OAK
13311,Treston,Decoud,S,HOU
13312,Rodney,Adams,WR,MIN
13313,Isaiah,McKenzie,WR,DEN
13314,Brian,Allen,CB,PIT
13315,Eric,Saubert,TE,ATL
13316,Trent,Taylor,WR,SFO
13317,Davon,Godchaux,DT,MIA
13318,Dylan,Donahue,LB,NYJ
13319,Aaron,Jones,RB,GBP
13320,Ukeme,Eligwe,LB,KCC
13321,Nate,Gerry,LB,FA
13322,Chuck,Clark,S,BAL
13323,Mike,Tyson,S,FA
13324,Tanzel,Smart,DT,LAR
13325,Xavier,Woods,S,DAL
13326,Alexander,Armah,RB,CAR
13327,Jordan,Evans,LB,CIN
13328,Vincent,Taylor,DT,MIA
13329,Tanner,Vallejo,LB,BUF
13330,Al-Quadin,Muhammad,DE,NOS
13331,Jeremy,Clark,CB,NYJ
13332,D.J.,Jones,DT,SFO
13333,Pita,Taumoepenu,LB,SFO
13334,De'Angelo,Henderson,RB,DEN
13335,Derrick,Jones,CB,FA
13336,Jeremiah,Ledbetter,DT,DET
13337,Sam,Rogers,RB,FA
13338,Brandon,Wilson,S,FA
13339,Johnathan,Ford,S,ARI
13340,Elijah,Qualls,DT,PHI
13341,Marquez,White,CB,FA
13342,Leon,McQuay,S,FA
13343,Ifeadi,Odenigbo,DE,FA
13344,Shalom,Luani,S,OAK
13345,Jalen,Myrick,CB,JAC
13346,Stevie,Tu'ikolovatu,DT,TBB
13347,Zane,Gonzalez,PK,CLE
13348,David,Moore,WR,FA
13349,Josh,Carraway,LB,FA
13350,Joey,Ivie,DT,FA
13351,Adrian,Colbert,S,SFO
13352,Josh,Harvey-Clemons,LB,WAS
13353,Elijah,Lee,LB,SFO
13354,Harrison,Butker,PK,KCC
13355,Ejuan,Price,LB,LAR
13356,Joshua,Holsey,CB,WAS
13357,Devante,Mays,RB,GBP
13358,Marquez,Williams,RB,FA
13359,Khalfani,Muhammad,RB,TEN
13360,Treyvon,Hester,DE,OAK
13361,Jack,Tocho,S,FA
13362,Jordan,Carrell,DT,FA
13363,Keion,Adams,LB,PIT
13364,Chris,Carson,RB,SEA
13365,Pat,O'Connor,DE,FA
13366,Mason,Schreck,TE,CIN
13367,Austin,Carr,WR,NOS
13368,I'Tavius,Mathers,RB,JAC
13369,Cethan,Carter,TE,CIN
13370,Krishawn,Hogan,WR,IND
13371,Keon,Hatcher,WR,FA
13372,Tanner,Gentry,WR,FA
13373,Jerome,Lane,WR,FA
13374,Amba,Etta-Tawo,WR,FA
