plyrId,avgPick,draftCnt,totDrafts,pprFlg,year,firstNm,lastNm,pos,tm,adpRank
12629,141.66,547,718,0,2016,Devontae,Booker,RB,DEN,134.0
11747,142.1,483,718,0,2016,James,White,RB,NEP,135.0
10369,143.81,544,718,0,2016,Bilal,Powell,RB,NYJ,136.0
12647,145.0,455,718,0,2016,Will,Fuller,WR,HOU,137.0
10697,146.5,507,718,0,2016,Ryan,Tannehill,QB,MIA,138.0
12857,146.64,494,718,0,2016,DeAndre,Washington,RB,OAK,139.0
10651,146.75,481,718,0,2016,Kamar,Aiken,WR,BAL,140.0
12620,147.04,453,718,0,2016,Dak,Prescott,QB,DAL,141.0
8062,147.51,511,718,0,2016,Ryan,Fitzpatrick,QB,NYJ,142.0
10723,147.98,493,718,0,2016,Mohamed,Sanu,WR,ATL,143.0
10870,148.0,499,718,0,2016,Alfred,Morris,RB,DAL,144.0
11695,148.21,484,718,0,2016,Eric,Ebron,TE,DET,145.0
10973,148.46,56,718,0,2016,Cole,Beasley,WR,DAL,146.0
10702,149.85,414,718,0,2016,Brock,Osweiler,QB,HOU,147.0
7942,150.39,517,718,0,2016,Darren,Sproles,RB,PHI,148.0
4974,150.41,482,718,0,2016,Steve,Smith,WR,FA,149.0
11746,150.7,305,718,0,2016,Terrance,West,RB,BAL,150.0
12657,150.86,420,718,0,2016,Tajae,Sharpe,WR,TEN,151.0
12632,151.68,319,718,0,2016,Kenneth,Dixon,RB,BAL,152.0
12180,151.89,333,718,0,2016,Dorial,Green-Beckham,WR,PHI,153.0
7260,152.23,274,718,0,2016,Tony,Romo,QB,DAL,154.0
9987,152.45,482,718,0,2016,James,Starks,RB,GBP,155.0
12669,153.04,73,718,0,2016,Malcolm,Mitchell,WR,NEP,156.0
12631,153.08,202,718,0,2016,Paul,Perkins,RB,NYG,157.0
9611,153.69,459,718,0,2016,Zach,Miller,TE,CHI,158.0
12650,154.25,395,718,0,2016,Tyler,Boyd,WR,CIN,159.0
11675,154.29,177,718,0,2016,Davante,Adams,WR,GBP,160.0
10983,156.31,356,718,0,2016,Chris,Hogan,WR,NEP,161.0
12648,156.41,229,718,0,2016,Josh,Doctson,WR,WAS,162.0
12178,156.61,341,718,0,2016,Sammie,Coates,WR,PIT,163.0
11761,156.7,394,718,0,2016,Jerick,McKinnon,RB,MIN,164.0
12627,156.75,294,718,0,2016,C.J.,Prosise,RB,SEA,165.0
12634,158.13,238,718,0,2016,Jordan,Howard,RB,CHI,166.0
