plyrId,avgPick,draftCnt,totDrafts,pprFlg,year,firstNm,lastNm,pos,tm,adpRank,adpPlyrId,passTd,passYds,passInt,pass2pt,rushTd,rushYds,rush2pt,recTd,recYds,rec2pt,recRec,kRetTd,pRetTd,fumRecTd,fumLost,totScore,scoreRank
12628,177.96,47,718,0,2016,Alex,Collins,RB,SEA,207.0,12628,0,0,0,0,1,125,0,0,84,0,11,0,0,0,1,35.9,204.0
12381,178.35,74,718,0,2016,Trevor,Siemian,QB,DEN,208.0,12381,18,3401,10,0,0,57,0,0,0,0,0,0,0,0,2,229.74,53.0
11076,179.57,83,718,0,2016,Jermaine,Kearse,WR,SEA,209.0,11076,0,0,0,0,0,0,0,1,511,0,41,0,0,0,0,98.1,154.0
6982,180.03,203,718,0,2016,Anquan,Boldin,WR,DET,210.0,6982,0,0,0,0,0,0,0,1,82,0,8,0,0,0,1,20.2,216.0
11834,180.29,68,718,0,2016,Alfred,Blue,RB,HOU,211.0,11834,0,0,0,0,1,420,0,0,40,0,12,0,0,0,1,62.0,188.0
12532,181.04,113,718,0,2016,Will,Tye,TE,NYG,212.0,12532,0,0,0,0,0,0,0,0,44,0,6,0,0,0,0,10.4,223.0
12630,181.05,60,718,0,2016,Kenyan,Drake,RB,MIA,213.0,12630,0,0,0,0,2,179,0,0,46,0,9,1,0,0,0,49.5,195.0
10720,184.95,66,718,0,2016,Kendall,Wright,WR,TEN,214.0,10720,0,0,0,0,0,15,0,3,416,0,29,0,0,0,0,90.1,164.0
12655,184.95,42,718,0,2016,Leonte,Carroo,WR,MIA,215.0,12655,0,0,0,0,0,0,0,1,29,0,3,0,0,0,0,11.9,222.0
11257,185.97,131,718,0,2016,Vance,McDonald,TE,SFO,217.0,11257,0,0,0,0,0,0,0,4,391,0,24,0,0,0,0,87.1,166.0
12636,186.09,87,718,0,2016,Wendell,Smallwood,RB,PHI,218.0,12636,0,0,0,0,1,312,0,0,55,0,6,1,0,0,1,52.7,192.0
11432,187.05,57,718,0,2016,Benny,Cunningham,RB,RAM,219.0,11432,0,0,0,0,0,101,0,0,91,0,16,0,0,0,0,35.2,205.0
8243,187.07,57,718,0,2016,Reggie,Bush,RB,BUF,220.0,8243,0,0,0,0,0,360,0,0,28,0,4,0,0,0,0,42.8,196.0
12161,187.1,123,718,0,2016,Cameron,Artis-Payne,RB,CAR,221.0,12161,0,0,0,0,2,144,0,0,11,0,1,0,0,0,0,28.5,211.0
12651,187.84,77,718,0,2016,Braxton,Miller,WR,HOU,223.0,12651,0,0,0,0,0,0,0,1,99,0,15,0,0,0,0,30.9,209.0
9822,189.02,131,718,0,2016,C.J.,Spiller,RB,FA,224.0,9822,0,0,0,0,0,24,0,0,2,0,1,0,0,0,0,3.6,227.0
11186,189.25,120,718,0,2016,Chris,Thompson,RB,WAS,225.0,11186,0,0,0,0,3,356,0,2,349,0,49,0,0,0,1,147.5,115.0
12612,189.62,68,718,0,2016,Paxton,Lynch,QB,DEN,226.0,12612,2,497,1,0,0,25,0,0,0,0,0,0,0,0,0,32.38,208.0
9467,190.42,77,718,0,2016,Kenny,Britt,WR,RAM,227.0,9467,0,0,0,0,0,0,0,5,1002,0,68,0,0,0,1,196.2,75.0
11682,190.44,41,718,0,2016,Jared,Abbrederis,WR,DET,228.0,11682,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1.8,231.0
12184,194.07,43,718,0,2016,Jamison,Crowder,WR,WAS,230.0,12184,0,0,0,0,0,-2,0,7,847,0,67,0,1,0,1,197.5,71.0
11760,195.04,93,718,0,2016,Jimmy,Garoppolo,QB,NEP,231.0,11760,4,504,0,0,0,6,0,0,3,0,1,0,0,0,1,36.06,203.0
10714,196.71,51,718,0,2016,Robert,Turbin,RB,IND,233.0,10714,0,0,0,0,7,164,0,1,179,0,26,0,0,0,0,108.3,143.0
11180,197.23,43,718,0,2016,Mike,Gillislee,RB,BUF,234.0,11180,0,0,0,0,8,576,0,1,50,0,9,0,0,0,0,125.6,133.0
10689,200.05,91,718,0,2016,Shaun,Draughn,RB,SFO,235.0,10689,0,0,0,0,1,158,0,0,94,0,11,0,0,0,2,38.2,201.0
12179,200.56,41,718,0,2016,Jaelen,Strong,WR,HOU,236.0,12179,0,0,0,0,0,0,0,0,131,0,14,0,0,0,0,27.1,212.0
11177,202.74,43,718,0,2016,Kenjon,Barner,RB,PHI,237.0,11177,0,0,0,0,2,129,0,0,42,0,5,0,0,0,0,34.1,207.0
11175,205.13,54,718,0,2016,Andre,Ellington,RB,ARI,238.0,11175,0,0,0,0,0,96,0,0,85,0,12,0,0,0,0,30.1,210.0
9843,205.8,56,718,0,2016,Brandon,LaFell,WR,CIN,239.0,9843,0,0,0,0,0,-2,0,6,862,0,64,0,0,0,0,186.0,86.0
11228,208.07,56,718,0,2016,Robert,Woods,WR,BUF,242.0,11228,0,0,0,0,0,6,0,1,613,0,51,0,0,0,0,118.9,139.0
10262,212.08,51,718,0,2016,Blaine,Gabbert,QB,SFO,243.0,10262,5,925,6,0,2,173,0,0,-16,0,1,0,0,0,0,97.7,155.0
12110,212.11,47,718,0,2016,Cameron,Brate,TE,TBB,244.0,12110,0,0,0,0,0,0,0,8,660,0,57,0,0,0,0,171.0,97.0
12639,213.25,52,718,0,2016,Tyler,Ervin,RB,HOU,246.0,12639,0,0,0,0,0,3,0,0,18,0,3,0,0,0,2,1.1,233.0
10297,215.89,37,718,0,2016,Colin,Kaepernick,QB,SFO,247.0,10297,9,2201,11,0,1,51,0,0,0,0,0,0,0,0,1,155.14,108.0
12678,218.59,37,718,0,2016,Tyler,Higbee,TE,RAM,248.0,12678,0,0,0,0,0,0,0,1,85,0,11,0,0,0,0,25.5,215.0
