plyrId,avgPick,draftCnt,totDrafts,pprFlg,year
9847,90.74,72,848,0,2014
8931,91.47,814,848,0,2014
11674,91.53,829,848,0,2014
11248,91.84,778,848,0,2014
11293,91.86,71,848,0,2014
9831,92.16,809,848,0,2014
4923,92.48,813,848,0,2014
10334,93.57,810,848,0,2014
9437,94.17,814,848,0,2014
7414,94.28,811,848,0,2014
8687,94.62,790,848,0,2014
11211,96.02,810,848,0,2014
7423,96.11,74,848,0,2014
7394,97.68,807,848,0,2014
10708,97.85,809,848,0,2014
9439,97.89,70,848,0,2014
7827,100.86,71,848,0,2014
0530,101.15,751,848,0,2014
9933,101.48,779,848,0,2014
7942,103.10,807,848,0,2014
11671,104.63,804,848,0,2014
10267,105.10,73,848,0,2014
11247,105.18,771,848,0,2014
0527,106.43,754,848,0,2014
9833,106.60,70,848,0,2014
10313,107.03,808,848,0,2014
11673,107.50,817,848,0,2014
11657,107.73,806,848,0,2014
9086,107.83,60,848,0,2014
8934,108.60,807,848,0,2014
9829,110.03,69,848,0,2014
10807,111.79,61,848,0,2014
8359,112.35,788,848,0,2014
10314,113.09,66,848,0,2014
10292,113.17,66,848,0,2014
8667,113.19,795,848,0,2014
10783,113.79,66,848,0,2014
9964,114.09,795,848,0,2014
0511,117.00,746,848,0,2014
9425,117.51,67,848,0,2014
9693,118.02,767,848,0,2014
0528,118.38,753,848,0,2014
11232,118.64,751,848,0,2014
10713,119.64,772,848,0,2014
7401,120.09,796,848,0,2014
10982,120.28,57,848,0,2014
11706,120.81,74,848,0,2014
7823,121.31,62,848,0,2014
9816,121.55,67,848,0,2014
6982,121.78,784,848,0,2014
0512,121.83,740,848,0,2014
10074,122.23,69,848,0,2014
9044,122.55,722,848,0,2014
8258,122.59,58,848,0,2014
11457,122.78,59,848,0,2014
10725,122.88,752,848,0,2014
11660,123.49,750,848,0,2014
9840,123.56,61,848,0,2014
8713,124.19,63,848,0,2014
10276,125.09,754,848,0,2014
8268,125.42,768,848,0,2014
0506,125.68,750,848,0,2014
11212,125.89,709,848,0,2014
8274,126.36,53,848,0,2014
10879,126.50,48,848,0,2014
11654,127.47,739,848,0,2014
11213,127.97,701,848,0,2014
8242,128.05,65,848,0,2014
9051,129.03,62,848,0,2014
8684,129.58,52,848,0,2014
8930,129.84,730,848,0,2014
10362,130.86,745,848,0,2014
11267,130.96,50,848,0,2014
9446,131.09,58,848,0,2014
9087,131.91,764,848,0,2014
0504,132.17,735,848,0,2014
9517,132.27,48,848,0,2014
10744,132.85,681,848,0,2014
11746,133.39,695,848,0,2014
9450,133.48,737,848,0,2014
8376,134.12,60,848,0,2014
0519,134.44,735,848,0,2014
9319,134.71,786,848,0,2014
10976,135.99,786,848,0,2014
9877,136.16,62,848,0,2014
10960,136.86,325,848,0,2014
10260,137.74,62,848,0,2014
6929,138.24,729,848,0,2014
11722,138.49,57,848,0,2014
7429,138.60,48,848,0,2014
11658,138.98,668,848,0,2014
11695,139.15,639,848,0,2014
11347,140.05,60,848,0,2014
9868,140.15,54,848,0,2014
11676,140.82,619,848,0,2014
7516,140.89,63,848,0,2014
11728,140.92,52,848,0,2014
9308,140.97,680,848,0,2014
10409,141.64,629,848,0,2014
11721,141.64,56,848,0,2014
7236,141.67,661,848,0,2014
9825,142.06,53,848,0,2014
11179,142.50,596,848,0,2014
8742,142.53,779,848,0,2014
10277,143.02,53,848,0,2014
7813,143.07,686,848,0,2014
10393,143.23,62,848,0,2014
11466,143.55,617,848,0,2014
10697,144.01,684,848,0,2014
11229,144.85,662,848,0,2014
11283,145.67,52,848,0,2014
11227,145.85,595,848,0,2014
9064,147.51,663,848,0,2014
9864,147.63,57,848,0,2014
7391,148.73,643,848,0,2014
4974,149.06,597,848,0,2014
3494,149.39,771,848,0,2014
0532,149.43,646,848,0,2014
8293,150.16,616,848,0,2014
10782,150.38,53,848,0,2014
10077,151.06,561,848,0,2014
9929,151.40,47,848,0,2014
7842,151.46,588,848,0,2014
9815,152.23,60,848,0,2014
10930,152.76,564,848,0,2014
7820,153.04,57,848,0,2014
9898,153.82,570,848,0,2014
9464,153.85,60,848,0,2014
10506,153.98,769,848,0,2014
2842,154.65,746,848,0,2014
10815,154.74,50,848,0,2014
11641,155.12,536,848,0,2014
8677,155.81,53,848,0,2014
0521,155.82,612,848,0,2014
11250,155.82,474,848,0,2014
10738,156.89,428,848,0,2014
11324,156.93,61,848,0,2014
9101,156.94,508,848,0,2014
9458,157.22,425,848,0,2014
9903,157.31,45,848,0,2014
11214,158.27,446,848,0,2014
11194,158.88,505,848,0,2014
8275,159.07,45,848,0,2014
11650,159.75,428,848,0,2014
9947,160.67,55,848,0,2014
11672,160.83,439,848,0,2014
8776,161.06,504,848,0,2014
10742,161.11,430,848,0,2014
0529,161.47,505,848,0,2014
9545,161.85,465,848,0,2014
6589,162.23,430,848,0,2014
8917,162.64,462,848,0,2014
9154,162.79,47,848,0,2014
9817,163.65,156,848,0,2014
0501,163.89,463,848,0,2014
0523,164.19,424,848,0,2014
0507,164.39,487,848,0,2014
11313,164.61,46,848,0,2014
10872,164.70,681,848,0,2014
11244,164.86,395,848,0,2014
10527,165.67,418,848,0,2014
9084,166.60,53,848,0,2014
9467,167.05,385,848,0,2014
8153,167.18,626,848,0,2014
0525,167.23,478,848,0,2014
7886,167.32,47,848,0,2014
0531,167.63,419,848,0,2014
8416,167.63,440,848,0,2014
11640,168.22,251,848,0,2014
11679,168.55,294,848,0,2014
9987,168.64,318,848,0,2014
8510,168.98,342,848,0,2014
8295,169.06,53,848,0,2014
6475,169.20,501,848,0,2014
7398,169.31,54,848,0,2014
10743,169.66,342,848,0,2014
8144,169.67,608,848,0,2014
0510,170.26,414,848,0,2014
6789,170.47,661,848,0,2014
11526,170.56,203,848,0,2014
11747,172.28,270,848,0,2014
11758,172.34,264,848,0,2014
9819,172.38,52,848,0,2014
10812,173.28,243,848,0,2014
10961,174.52,330,848,0,2014
11642,174.65,223,848,0,2014
10707,175.03,59,848,0,2014
5666,175.27,353,848,0,2014
11947,175.28,64,848,0,2014
11675,175.88,119,848,0,2014
10975,175.97,187,848,0,2014
10279,176.01,234,848,0,2014
0518,176.14,250,848,0,2014
11966,176.91,148,848,0,2014
9492,177.16,51,848,0,2014
11432,177.20,122,848,0,2014
6510,177.63,46,848,0,2014
0517,177.64,196,848,0,2014
11697,178.06,198,848,0,2014
10601,178.17,241,848,0,2014
1600,179.39,173,848,0,2014
0505,179.49,247,848,0,2014
0524,179.75,105,848,0,2014
8042,179.75,119,848,0,2014
0522,180.05,225,848,0,2014
10365,180.29,225,848,0,2014
9930,180.69,45,848,0,2014
0502,180.74,174,848,0,2014
9456,181.03,199,848,0,2014
10868,181.04,354,848,0,2014
10905,181.05,146,848,0,2014
11228,181.27,222,848,0,2014
9269,181.88,164,848,0,2014
9474,182.05,246,848,0,2014
0503,182.09,127,848,0,2014
11785,182.59,174,848,0,2014
10355,182.81,246,848,0,2014
10719,182.93,43,848,0,2014
9936,183.03,193,848,0,2014
10723,183.14,120,848,0,2014
11866,183.30,248,848,0,2014
9843,183.32,149,848,0,2014
8838,183.60,118,848,0,2014
11696,183.69,136,848,0,2014
11652,183.73,204,848,0,2014
8851,184.16,254,848,0,2014
11154,184.46,166,848,0,2014
7859,185.23,198,848,0,2014
10955,185.49,175,848,0,2014
7194,185.69,74,848,0,2014
8160,185.91,235,848,0,2014
11644,186.01,117,848,0,2014
11440,186.49,139,848,0,2014
11454,186.51,145,848,0,2014
9960,186.62,65,848,0,2014
10300,187.09,142,848,0,2014
11150,187.23,175,848,0,2014
0516,187.38,64,848,0,2014
9299,187.88,228,848,0,2014
0514,188.39,84,848,0,2014
0526,188.87,55,848,0,2014
11678,189.51,82,848,0,2014
0520,189.94,62,848,0,2014
11761,190.39,85,848,0,2014
9144,191.11,141,848,0,2014
10714,191.55,101,848,0,2014
11960,191.81,54,848,0,2014
6963,191.93,56,848,0,2014
9686,191.93,174,848,0,2014
11656,192.07,76,848,0,2014
8062,192.92,132,848,0,2014
9694,193.11,185,848,0,2014
11688,193.45,47,848,0,2014
7498,194.18,136,848,0,2014
4883,194.51,75,848,0,2014
11384,194.68,100,848,0,2014
11668,195.12,56,848,0,2014
9856,195.62,132,848,0,2014
11198,195.88,96,848,0,2014
11677,195.99,73,848,0,2014
11783,196.06,103,848,0,2014
0508,197.19,52,848,0,2014
4891,197.40,97,848,0,2014
8117,198.74,43,848,0,2014
11925,199.44,48,848,0,2014
10388,200.16,92,848,0,2014
7150,200.55,77,848,0,2014
11784,202.03,77,848,0,2014
11659,202.33,58,848,0,2014
11076,203.87,69,848,0,2014
9315,204.68,76,848,0,2014
9927,205.18,104,848,0,2014
9714,205.25,51,848,0,2014
11681,205.88,50,848,0,2014
11176,206.11,61,848,0,2014
11663,206.19,43,848,0,2014
9565,206.39,49,848,0,2014
11252,206.48,62,848,0,2014
8269,206.97,68,848,0,2014
7480,206.99,81,848,0,2014
10929,207.35,55,848,0,2014
11680,207.37,60,848,0,2014
9347,208.39,61,848,0,2014
10700,208.47,59,848,0,2014
11834,209.20,87,848,0,2014
11390,211.70,61,848,0,2014
10710,215.73,52,848,0,2014
9838,218.82,44,848,0,2014
