plyrId,avgPick,draftCnt,totDrafts,pprFlg,year,firstNm,lastNm,pos,tm,adpRank
9044,119.95,3320,3366,1,2014,Martellus,Bennett,TE,CHI,112.0
10362,120.04,3297,3366,1,2014,Cecil,Shorts,WR,JAC,113.0
11213,120.9,3251,3366,1,2014,Tavon,Austin,WR,STL,114.0
10960,122.76,1912,3366,1,2014,Josh,Gordon,WR,CLE,115.0
10744,123.29,3282,3366,1,2014,Ladarius,Green,TE,SDC,116.0
6982,124.63,3329,3366,1,2014,Anquan,Boldin,WR,SFO,117.0
11654,125.09,3237,3366,1,2014,Jeremy,Hill,RB,CIN,118.0
9450,125.88,3259,3366,1,2014,Hakeem,Nicks,WR,IND,119.0
11746,126.89,3222,3366,1,2014,Terrance,West,RB,CLE,120.0
11676,126.99,3118,3366,1,2014,Jordan,Matthews,WR,PHI,121.0
7401,127.84,3344,3366,1,2014,Ben,Roethlisberger,QB,PIT,122.0
9308,130.82,3251,3366,1,2014,Danny,Amendola,WR,NEP,123.0
10409,131.28,3248,3366,1,2014,Charles,Clay,TE,MIA,124.0
11695,132.82,3187,3366,1,2014,Eric,Ebron,TE,DET,125.0
10276,133.7,3178,3366,1,2014,Mark,Ingram,RB,NOS,126.0
11179,133.98,2993,3366,1,2014,Christine,Michael,RB,SEA,127.0
9087,134.91,3282,3366,1,2014,Darren,McFadden,RB,OAK,128.0
11229,136.12,3161,3366,1,2014,Markus,Wheaton,WR,PIT,129.0
8268,139.83,3257,3366,1,2014,DeAngelo,Williams,RB,CAR,130.0
11227,141.39,3045,3366,1,2014,Kenny,Stills,WR,NOS,131.0
11658,143.26,2908,3366,1,2014,Andre,Williams,RB,NYG,132.0
8293,146.78,3080,3366,1,2014,Greg,Jennings,WR,MIN,133.0
7236,147.78,3082,3366,1,2014,Antonio,Gates,TE,SDC,134.0
7842,148.84,3025,3366,1,2014,Heath,Miller,TE,PIT,135.0
11466,149.06,2956,3366,1,2014,Khiry,Robinson,RB,NOS,136.0
6929,149.09,2977,3366,1,2014,Carson,Palmer,QB,ARI,137.0
10930,149.22,2929,3366,1,2014,Jarrett,Boykin,WR,GBP,138.0
10697,149.97,3047,3366,1,2014,Ryan,Tannehill,QB,MIA,139.0
4974,150.41,2994,3366,1,2014,Steve,Smith,WR,BAL,140.0
11672,152.4,2704,3366,1,2014,Marqise,Lee,WR,JAC,141.0
10738,153.98,2587,3366,1,2014,Marvin,Jones,WR,CIN,142.0
11250,154.05,2739,3366,1,2014,Tyler,Eifert,TE,CIN,143.0
9545,154.13,2863,3366,1,2014,Brian,Hartline,WR,MIA,144.0
11214,154.57,2664,3366,1,2014,Aaron,Dobson,WR,NEP,145.0
7813,156.84,2641,3366,1,2014,Alex,Smith,QB,KCC,146.0
11650,157.56,2416,3366,1,2014,Tre,Mason,RB,STL,147.0
11244,157.59,2370,3366,1,2014,Travis,Kelce,TE,KCC,148.0
9467,157.76,2622,3366,1,2014,Kenny,Britt,WR,STL,149.0
11194,157.88,2785,3366,1,2014,Knile,Davis,RB,KCC,150.0
8776,158.21,2841,3366,1,2014,James,Jones,WR,OAK,151.0
11641,158.65,2561,3366,1,2014,Johnny,Manziel,QB,CLE,152.0
10742,159.96,2548,3366,1,2014,Dwayne,Allen,TE,IND,153.0
8416,161.3,2732,3366,1,2014,Delanie,Walker,TE,TEN,154.0
11679,161.42,2083,3366,1,2014,Odell,Beckham,WR,NYG,155.0
7391,162.16,2495,3366,1,2014,Eli,Manning,QB,NYG,156.0
9064,162.19,2477,3366,1,2014,Joe,Flacco,QB,BAL,157.0
11758,165.76,1879,3366,1,2014,Cody,Latimer,WR,DEN,158.0
9101,166.05,2408,3366,1,2014,Jonathan,Stewart,RB,CAR,159.0
10077,167.63,2484,3366,1,2014,Chris,Ivory,RB,NYJ,160.0
8917,167.9,2375,3366,1,2014,Ahmad,Bradshaw,RB,IND,161.0
10707,168.33,667,3366,1,2014,David,Wilson,RB,FA,162.0
9898,168.51,2534,3366,1,2014,LeGarrette,Blount,RB,NEP,163.0
10961,168.86,2160,3366,1,2014,Lance,Dunbar,RB,DAL,164.0
10527,168.98,2284,3366,1,2014,Doug,Baldwin,WR,SEA,165.0
11747,170.92,1790,3366,1,2014,James,White,RB,NEP,166.0
10601,172.9,1965,3366,1,2014,Andrew,Hawkins,WR,CLE,167.0
10719,173.19,530,3366,1,2014,Justin,Blackmon,WR,JAC,168.0
11697,173.6,1463,3366,1,2014,Austin,Seferian-Jenkins,TE,TBB,169.0
11640,174.3,1243,3366,1,2014,Teddy,Bridgewater,QB,MIN,170.0
6589,174.95,1811,3366,1,2014,Josh,McCown,QB,TBB,171.0
11228,174.96,1714,3366,1,2014,Robert,Woods,WR,BUF,172.0
11675,175.62,1090,3366,1,2014,Davante,Adams,WR,GBP,173.0
8510,175.86,2103,3366,1,2014,Miles,Austin,WR,CLE,174.0
9817,176.42,907,3366,1,2014,Sam,Bradford,QB,STL,175.0
11642,177.15,984,3366,1,2014,Blake,Bortles,QB,JAC,176.0
10743,177.72,1610,3366,1,2014,Coby,Fleener,TE,IND,177.0
11526,178.07,1270,3366,1,2014,Tim,Wright,TE,NEP,178.0
11652,178.65,1428,3366,1,2014,Ka'Deem,Carey,RB,CHI,179.0
9458,179.12,1723,3366,1,2014,Shonn,Greene,RB,TEN,180.0
11678,179.71,783,3366,1,2014,Allen,Robinson,WR,JAC,181.0
11656,179.74,804,3366,1,2014,Charles,Sims,RB,TBB,182.0
10975,180.8,1196,3366,1,2014,Jonathan,Grimes,RB,HOU,183.0
11696,182.36,1153,3366,1,2014,Jace,Amaro,TE,NYJ,184.0
11677,183.55,619,3366,1,2014,Donte,Moncrief,WR,IND,185.0
9474,184.08,1446,3366,1,2014,Jared,Cook,TE,STL,186.0
9936,184.72,1503,3366,1,2014,Garrett,Graham,TE,HOU,187.0
10905,185.64,1106,3366,1,2014,Bryce,Brown,RB,BUF,188.0
10279,186.21,1028,3366,1,2014,Jake,Locker,QB,TEN,189.0
9856,187.35,1332,3366,1,2014,Dexter,McCluster,RB,TEN,190.0
9144,188.54,1453,3366,1,2014,Harry,Douglas,WR,ATL,191.0
10812,188.58,1379,3366,1,2014,Ronnie,Hillman,RB,DEN,192.0
11783,189.52,1057,3366,1,2014,John,Brown,WR,ARI,193.0
10955,189.85,1264,3366,1,2014,Rod,Streater,WR,OAK,194.0
11154,190.11,812,3366,1,2014,E.J.,Manuel,QB,BUF,195.0
11785,190.65,1141,3366,1,2014,Richard,Rodgers,TE,GBP,196.0
10355,190.74,1402,3366,1,2014,Roy,Helu,RB,WAS,197.0
9987,192.06,1391,3366,1,2014,James,Starks,RB,GBP,198.0
11150,192.83,796,3366,1,2014,Geno,Smith,QB,NYJ,199.0
9565,193.12,545,3366,1,2014,Andre,Brown,RB,FA,200.0
11198,193.27,727,3366,1,2014,Marcus,Lattimore,RB,FA,201.0
1600,193.55,1232,3366,1,2014,Malcom,Floyd,WR,SDC,202.0
11454,194.38,968,3366,1,2014,C.J.,Anderson,RB,DEN,203.0
9269,195.91,1053,3366,1,2014,Stevie,Johnson,WR,SFO,204.0
11688,196.81,462,3366,1,2014,Martavis,Bryant,WR,PIT,205.0
11432,196.85,755,3366,1,2014,Benny,Cunningham,RB,STL,206.0
11761,198.62,582,3366,1,2014,Jerick,McKinnon,RB,MIN,207.0
9843,199.11,918,3366,1,2014,Brandon,LaFell,WR,NEP,208.0
7194,199.48,268,3366,1,2014,Shaun,Hill,QB,STL,209.0
11440,199.82,952,3366,1,2014,Kenbrell,Thompkins,WR,OAK,210.0
9456,199.99,1016,3366,1,2014,Donald,Brown,RB,SDC,211.0
10723,200.04,851,3366,1,2014,Mohamed,Sanu,WR,CIN,212.0
8062,200.66,525,3366,1,2014,Ryan,Fitzpatrick,QB,HOU,213.0
11644,201.05,587,3366,1,2014,Derek,Carr,QB,OAK,214.0
11668,201.65,506,3366,1,2014,Isaiah,Crowell,RB,CLE,215.0
10300,201.84,884,3366,1,2014,Jacquizz,Rodgers,RB,ATL,216.0
11681,202.13,457,3366,1,2014,Paul,Richardson,WR,SEA,217.0
11680,202.4,475,3366,1,2014,Jarvis,Landry,WR,MIA,218.0
11925,202.83,335,3366,1,2014,Allen,Hurns,WR,JAC,219.0
7498,203.26,969,3366,1,2014,Jerricho,Cotchery,WR,CAR,220.0
11231,205.8,330,3366,1,2014,Marquess,Wilson,WR,CHI,221.0
9927,206.92,845,3366,1,2014,Mike,Williams,WR,FA,222.0
8042,206.96,328,3366,1,2014,Matt,Cassel,QB,MIN,223.0
11390,207.44,485,3366,1,2014,Latavius,Murray,RB,OAK,224.0
11663,207.78,391,3366,1,2014,Storm,Johnson,RB,JAC,225.0
11784,208.71,610,3366,1,2014,Dri,Archer,RB,PIT,226.0
9050,210.87,293,3366,1,2014,Andre,Caldwell,WR,DEN,227.0
8838,210.97,432,3366,1,2014,Brent,Celek,TE,PHI,228.0
10674,211.07,514,3366,1,2014,Andre,Holmes,WR,OAK,229.0
11704,211.12,217,3366,1,2014,Colt,Lyerla,TE,FA,230.0
7480,215.08,317,3366,1,2014,Matt,Schaub,QB,OAK,231.0
11834,215.66,492,3366,1,2014,Alfred,Blue,RB,HOU,232.0
10388,215.98,574,3366,1,2014,Denarius,Moore,WR,OAK,233.0
10714,219.65,528,3366,1,2014,Robert,Turbin,RB,SEA,234.0
11809,219.94,379,3366,1,2014,Lorenzo,Taliaferro,RB,BAL,235.0
8269,220.48,418,3366,1,2014,Marcedes,Lewis,TE,JAC,236.0
11176,220.49,491,3366,1,2014,Stepfan,Taylor,RB,ARI,237.0
9960,221.14,255,3366,1,2014,Andrew,Quarless,TE,GBP,238.0
11651,221.25,282,3366,1,2014,Lache,Seastrunk,RB,TEN,239.0
11076,223.0,441,3366,1,2014,Jermaine,Kearse,WR,SEA,240.0
